326  1  2  1  2  1  2  1  2  1  1  1  2  1  1  2  2  1  1  1  1  
327  2  2  1  2  2  1  2  1  1  2  1  1  2  2  2  1  1  2  2  2  
328  1  1  2  2  2  1  2  1  1  2  1  2  2  2  1  1  2  2  2  2  
329  2  2  1  2  1  1  1  1  1  1  2  1  1  2  2  2  2  1  2  1  
330  1  1  1  1  1  1  2  1  2  2  2  1  2  1  1  2  1  2  1  2  
331  2  1  2  1  2  2  2  1  1  2  2  2  2  1  1  2  2  1  1  2  
332  1  2  1  1  1  1  2  2  2  2  2  2  1  1  1  1  1  2  2  1  
333  1  1  1  2  2  2  1  1  1  1  1  2  1  2  2  2  2  2  1  1  
334  1  2  2  1  1  2  1  1  1  2  1  1  2  2  2  2  1  1  2  1  
335  1  1  2  2  2  2  2  2  2  2  1  1  2  2  1  1  2  2  2  2  
336  1  2  2  2  1  2  1  1  2  2  2  2  1  1  1  1  1  2  2  1  
337  2  2  1  1  2  1  2  1  1  2  2  1  2  2  1  1  2  2  1  2  
338  1  1  2  2  2  2  2  2  1  2  2  2  2  1  2  1  2  1  1  2  
339  2  1  2  1  1  1  2  2  2  2  2  2  2  2  1  2  1  2  1  1  
340  2  1  1  2  2  2  2  1  1  1  2  2  2  1  2  2  1  1  1  2  
341  2  1  2  2  1  1  1  2  1  2  2  1  2  2  1  1  1  1  2  2  
342  1  1  2  2  2  1  2  2  2  2  1  2  2  2  1  1  2  2  2  2  
343  1  2  2  2  1  2  2  1  2  2  1  2  1  2  1  1  2  1  2  1  
344  2  1  1  1  2  2  1  2  1  1  2  1  1  1  2  1  2  1  1  1  
345  2  2  1  1  2  2  2  1  1  2  1  1  2  1  1  1  2  1  1  2  
346  1  1  2  1  1  2  1  1  1  2  1  1  2  2  1  2  1  1  2  1  
347  1  2  1  1  2  2  1  1  2  1  2  2  1  2  2  2  2  2  2  1  
348  2  1  1  1  1  2  1  2  2  1  2  1  1  2  1  2  1  2  2  2  
349  1  2  1  1  1  1  1  2  1  2  2  1  1  1  1  1  1  2  1  2  
350  2  2  1  1  2  2  1  1  1  1  1  2  1  1  2  2  1  2  2  1  
351  2  1  1  2  1  1  2  1  1  2  1  2  2  1  1  2  2  1  2  2  
352  2  2  2  2  1  2  2  2  2  2  2  1  1  1  1  2  1  1  1  1  
353  2  2  2  2  1  2  2  2  2  2  2  1  1  1  1  2  1  1  1  1  
354  2  2  2  2  1  2  1  1  2  2  2  1  1  1  1  2  1  1  1  1  
355  2  2  2  1  2  1  1  2  2  2  1  2  2  2  2  1  2  1  2  2  
356  1  1  2  1  2  1  2  2  1  1  1  2  1  1  1  1  1  1  1  1  
357  2  1  1  1  1  1  2  1  2  2  2  1  2  2  1  2  1  2  1  2  
358  2  1  2  1  1  1  2  2  2  2  2  2  2  2  1  2  1  2  2  1  
359  1  2  1  2  1  1  1  1  1  1  2  1  1  2  1  2  2  2  2  1  
360  2  1  2  2  1  1  2  2  1  1  2  2  2  2  1  1  2  1  2  2  
361  2  1  2  1  2  2  2  1  1  2  2  1  2  1  1  2  2  1  1  2  
362  1  1  1  1  1  2  2  2  2  1  2  1  1  2  1  2  1  2  2  2  
363  1  1  2  1  2  2  2  1  2  2  1  2  2  2  2  2  1  2  2  2  
364  1  1  1  1  2  2  2  1  2  2  1  1  2  1  1  1  1  2  2  2  
365  1  1  1  2  1  2  1  1  1  1  1  2  1  2  2  1  2  2  2  2  
366  1  1  1  2  1  2  1  1  1  1  1  2  1  2  2  1  2  2  2  2  
367  2  1  2  2  1  1  2  2  1  1  2  1  2  2  1  1  1  1  2  2  
368  1  2  1  1  2  2  1  2  2  2  1  2  2  2  2  2  1  2  2  1  
369  2  2  1  2  2  1  2  2  1  2  1  1  2  2  2  2  1  2  2  1  
370  2  2  2  1  1  1  2  2  1  1  2  2  2  2  1  2  2  1  2  1  
371  2  2  1  2  1  1  1  1  1  1  2  1  1  2  2  2  2  1  2  1  
372  2  2  2  1  2  2  2  1  2  2  2  2  1  1  2  2  1  2  1  2  
373  1  1  1  2  1  2  1  2  1  2  1  2  1  1  2  1  1  1  1  1  
374  2  2  1  1  1  1  1  2  2  2  2  1  2  1  1  2  2  2  1  1  
375  2  2  1  1  1  1  1  1  1  1  2  1  1  2  2  2  1  1  2  1  
376  1  1  2  1  1  2  1  2  1  1  1  1  2  1  1  2  1  1  2  1  
377  1  2  1  2  1  1  1  2  2  2  2  1  1  1  1  1  2  1  1  1  
378  1  1  1  2  1  2  2  2  2  2  2  1  1  2  1  2  1  2  2  2  
379  1  1  2  1  2  2  1  1  1  2  1  1  1  2  1  2  1  1  2  1  
380  1  1  2  2  2  1  1  2  2  2  1  2  2  2  1  2  1  1  2  1  
381  1  2  2  1  2  1  2  2  1  1  1  2  1  1  2  1  1  2  1  1  
382  2  1  2  2  2  2  1  1  1  1  2  1  2  1  2  1  2  1  1  1  
383  1  2  1  2  1  2  1  2  1  1  1  2  1  2  2  2  1  1  1  1  
384  2  1  1  2  1  1  1  2  1  1  1  2  1  2  2  1  2  2  2  2  
385  1  1  2  1  1  2  2  1  1  2  2  1  2  2  1  2  1  2  1  2  
386  1  1  2  2  2  1  2  2  2  2  1  2  1  2  1  1  2  2  2  2  
387  1  1  1  1  1  1  2  1  2  2  2  1  2  2  1  2  2  2  1  2  
388  2  2  1  2  2  1  2  1  1  2  2  1  2  2  2  1  1  2  2  2  
389  2  2  1  2  2  1  2  1  2  2  1  2  2  1  2  1  1  2  1  2  
390  1  1  2  1  2  2  2  1  2  2  1  2  2  1  2  1  1  1  2  2  
391  1  1  1  2  1  2  1  1  1  1  1  2  1  2  2  1  1  2  2  2  
392  1  1  2  2  2  2  1  1  1  1  1  2  2  2  2  2  2  2  1  1  
393  1  2  1  2  2  2  1  1  2  2  2  2  1  1  1  2  1  2  2  1  
394  1  1  1  2  1  2  1  1  1  1  1  2  1  2  2  1  2  2  2  2  
395  2  2  1  2  1  1  1  1  1  1  2  1  1  2  2  2  2  1  2  2  
396  1  1  2  2  2  1  2  2  2  2  1  2  2  1  1  1  2  2  2  2  
397  2  2  1  2  2  1  2  2  2  1  1  1  1  2  1  2  1  1  2  2  
398  2  2  1  2  1  2  1  2  2  1  2  1  1  1  1  1  2  1  1  2  
399  1  1  1  1  1  2  1  1  2  1  2  1  1  2  1  2  2  1  1  2  
400  1  1  2  1  1  1  2  2  1  2  2  2  2  2  1  1  2  2  1  2  
401  1  1  1  1  1  1  2  1  2  2  2  1  2  2  1  2  1  2  1  2  
402  1  1  1  1  1  2  2  1  2  2  2  1  1  2  1  2  1  2  1  2  
403  1  2  2  2  1  1  2  2  2  2  1  2  2  1  2  1  2  2  2  2  
404  2  2  2  1  2  1  1  2  1  1  2  2  2  1  2  2  2  2  2  1  
405  1  1  2  2  1  2  1  1  1  2  1  1  2  2  1  2  2  1  2  1  
406  1  2  1  2  2  2  1  1  1  1  1  2  2  2  2  2  2  2  1  2  
407  1  1  2  2  2  2  1  1  1  2  2  1  2  1  1  2  2  1  1  2  
408  1  1  2  1  1  2  2  2  1  2  1  1  2  2  1  1  1  2  2  1  
409  1  1  2  1  2  2  2  1  2  1  1  2  2  1  2  1  1  2  2  2  
410  1  1  2  2  1  2  1  2  1  1  2  2  1  1  2  1  2  1  1  2  
411  2  2  2  2  1  2  1  1  2  2  2  2  1  2  1  1  1  2  2  1  
412  2  1  2  1  1  1  2  2  2  2  2  1  1  1  1  2  1  2  1  2  
413  2  2  1  1  2  1  1  1  2  1  2  2  2  2  1  2  1  2  2  2  
414  1  2  1  1  2  2  1  1  2  2  1  2  2  2  2  1  2  2  2  1  
415  2  2  1  2  1  1  1  2  2  1  2  1  1  1  1  2  2  1  1  2  
416  2  1  1  2  1  1  1  2  2  1  2  1  2  2  1  1  1  1  2  2  
417  2  2  1  1  1  1  1  2  2  1  1  1  1  1  1  1  2  2  1  2  
418  1  2  1  2  1  2  2  1  2  1  1  2  2  1  1  1  2  1  2  1  
419  2  2  1  1  1  1  1  2  2  2  1  2  1  1  1  2  1  2  2  1  
420  1  2  1  2  1  2  1  2  1  1  1  2  1  2  2  2  1  2  1  1  
421  2  2  1  1  2  1  2  1  1  2  1  1  2  1  1  1  2  2  1  1  
422  2  2  2  1  2  1  1  2  1  2  2  2  2  1  2  2  2  1  2  1  
423  1  1  2  1  2  1  2  2  1  1  1  2  2  1  2  1  1  1  1  1  
424  2  2  1  1  1  1  2  2  2  2  2  1  1  1  1  2  2  1  2  1  
425  2  1  2  2  1  2  2  2  2  2  2  1  1  2  2  1  1  1  2  1  
426  2  2  2  2  2  2  1  1  2  2  2  2  1  1  2  1  1  1  1  2  
427  2  2  2  2  2  1  2  1  1  1  1  1  2  2  1  1  1  2  2  2  
428  2  2  2  2  2  2  1  2  2  2  2  2  1  1  2  2  1  1  1  2  
429  2  1  2  2  2  2  2  2  2  2  1  1  2  1  1  2  1  1  2  2  
430  1  2  1  1  1  2  2  2  2  1  2  2  2  2  1  2  1  2  2  2  
431  2  2  1  2  1  1  1  1  2  2  1  1  1  2  1  2  2  2  2  2  
432  1  1  1  1  1  1  2  1  2  2  1  1  2  2  2  2  2  2  1  2  
433  2  2  2  1  2  1  2  2  1  1  2  1  2  1  2  1  2  1  2  1  
434  1  1  2  2  2  2  1  2  1  1  2  2  1  1  2  1  1  1  1  2  
435  1  2  2  1  2  2  2  1  2  2  1  2  2  1  1  1  1  2  2  2  
436  2  1  2  2  2  2  1  1  2  2  2  1  2  1  2  2  2  2  1  1  
437  2  2  2  1  2  2  1  1  2  2  2  2  1  2  2  1  1  1  2  2  
438  2  2  1  2  1  2  2  2  2  1  2  2  1  2  2  2  1  1  1  2  
439  2  1  2  1  2  1  2  2  1  1  2  1  1  2  2  2  1  2  1  1  
440  1  1  2  1  1  2  2  1  2  2  1  2  2  2  2  1  1  2  2  2  
441  1  1  1  2  2  2  1  1  1  1  1  2  2  2  2  2  2  1  1  2  
442  2  2  1  1  2  2  2  1  2  1  1  2  1  1  1  1  2  1  2  1  
443  1  1  2  2  2  1  2  2  2  2  1  2  1  2  1  1  2  2  2  2  
444  2  2  2  1  2  1  1  2  2  2  1  1  1  2  2  1  2  1  2  2  
445  1  1  2  1  1  2  1  1  1  2  1  1  2  2  1  2  1  1  2  1  
446  1  1  1  2  1  2  2  2  2  1  1  1  1  1  1  2  1  2  2  2  
447  1  2  1  2  2  2  1  2  1  1  2  2  2  1  1  1  2  1  1  2  
448  1  1  1  1  1  1  1  1  1  2  1  1  2  2  1  2  2  1  2  1  
449  1  1  1  1  1  2  1  1  2  1  1  2  1  2  1  1  2  2  1  2  
450  1  2  2  1  2  1  1  2  2  2  2  2  1  2  1  1  1  2  1  2  
451  1  1  1  1  1  1  2  2  2  2  2  1  2  2  1  2  1  2  1  2  
452  2  1  1  2  2  2  2  1  1  1  1  2  2  2  2  2  2  2  1  1  
453  1  1  1  1  2  1  2  2  1  1  2  1  1  1  2  1  2  2  1  1  
454  1  1  1  1  1  2  2  2  2  1  1  1  1  2  1  2  1  2  2  2  
455  1  1  1  2  2  1  1  1  1  1  1  2  2  2  2  2  2  2  1  2  
456  1  1  2  1  2  1  2  2  2  2  1  2  2  1  2  1  1  2  2  2  
457  1  2  2  2  2  1  2  2  2  2  1  1  1  2  1  1  1  2  1  2  
458  1  1  2  2  2  1  2  2  2  2  1  2  2  2  1  1  2  2  2  2  
459  1  1  1  2  2  2  2  1  1  1  1  2  2  1  1  2  1  1  1  2  
460  2  2  1  2  1  2  1  1  2  2  2  1  1  1  2  1  1  2  2  1  
461  2  2  1  1  2  1  1  1  1  2  1  1  2  1  1  1  2  1  2  1  
462  1  1  2  1  2  1  2  2  1  1  1  1  1  1  2  2  1  2  1  1  
463  2  1  2  2  2  2  2  1  1  2  1  1  2  1  1  2  2  1  1  2  
464  2  1  2  2  2  2  2  2  1  2  2  1  2  1  1  2  2  1  1  2  
465  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  2  1  1  1  1  
466  2  2  2  1  2  1  1  2  2  2  1  2  2  2  2  1  1  1  2  2  
467  1  2  2  2  1  2  1  1  2  2  2  1  1  1  2  1  1  2  2  1  
468  1  2  1  1  2  1  2  1  1  2  1  1  2  1  1  1  2  2  1  1  
469  1  1  2  2  2  1  1  2  1  2  1  1  1  2  1  1  1  2  1  2  
470  1  1  1  2  1  2  1  2  1  1  1  2  1  2  2  2  2  2  1  1  
471  2  2  1  2  1  1  2  2  1  1  2  1  1  1  1  1  2  1  1  2  
472  2  2  1  2  1  1  2  2  2  1  1  1  1  1  1  1  2  1  2  1  
473  2  2  1  1  2  1  1  1  1  1  1  1  1  2  2  2  2  1  2  1  
474  1  1  2  1  1  1  2  2  1  1  1  1  1  1  2  1  1  2  2  1  
475  2  2  2  1  1  2  2  2  2  1  2  1  2  1  1  1  1  1  1  1  
476  1  2  1  1  2  2  2  2  2  1  1  2  1  1  2  2  1  2  1  1  
477  1  1  2  2  2  2  1  2  1  2  2  2  2  1  2  1  2  1  1  2  
478  2  2  1  1  2  1  2  1  1  2  1  1  2  1  2  1  2  2  1  1  
479  2  1  2  2  1  1  1  2  1  1  2  1  2  2  1  1  1  1  2  2  
480  1  1  2  2  2  2  1  2  1  1  2  2  2  1  2  1  2  1  1  2  
481  2  1  1  2  2  2  2  1  2  2  2  1  2  1  2  1  2  1  1  2  
482  1  1  2  1  1  2  1  1  1  2  1  1  2  2  1  2  1  1  2  1  
483  2  1  1  1  1  2  2  2  2  1  2  1  1  2  1  2  1  2  2  2  
484  2  2  2  2  1  1  1  2  1  1  1  1  1  1  1  2  2  2  2  1  
485  1  1  2  2  2  1  1  1  1  1  1  1  2  1  2  2  2  2  1  1  
486  1  1  2  1  1  1  1  2  1  1  1  1  1  1  2  1  1  2  1  1  
487  1  2  2  1  2  2  1  1  2  2  2  2  1  1  1  1  2  1  2  2  
488  1  1  1  1  1  2  2  1  2  1  2  1  1  2  1  2  1  2  2  2  
489  2  2  2  1  1  2  1  1  2  2  2  2  1  1  2  1  1  1  2  2  
490  1  2  1  2  2  2  1  1  1  2  1  2  2  2  2  2  2  2  2  1  
491  1  2  1  2  1  1  1  2  1  1  1  2  1  2  2  2  1  2  1  1  
492  2  2  1  1  1  1  1  2  2  2  1  1  1  1  2  2  2  2  2  1  
493  2  1  2  1  1  1  1  1  2  2  2  1  1  2  2  1  1  1  1  2  
494  1  1  2  1  1  2  2  1  2  1  2  2  2  1  2  1  1  2  2  2  
495  2  2  2  2  2  2  2  1  2  2  2  1  1  2  1  2  1  1  1  1  
496  2  2  1  1  2  1  2  1  1  2  1  1  2  1  1  1  2  2  1  2  
497  2  2  1  2  1  2  2  2  2  1  1  2  1  1  2  1  1  1  2  2  
498  2  2  2  2  2  1  1  2  2  2  2  1  1  2  1  2  1  2  1  2  
499  1  1  1  2  1  2  1  2  1  1  1  2  1  2  2  1  2  2  2  2  
500  1  1  2  2  2  1  2  2  1  1  2  1  1  1  2  1  1  2  1  1  
501  1  2  2  2  1  2  1  2  1  1  1  2  1  2  2  2  1  2  1  1  
502  1  1  2  1  2  1  2  2  2  1  1  1  1  1  2  1  1  2  1  1  
503  1  1  2  1  2  1  1  2  1  1  1  1  1  1  2  1  2  1  1  2  
504  1  1  1  2  1  2  1  1  1  1  1  2  1  2  1  1  1  2  2  2  
505  2  1  2  2  1  1  2  2  2  2  2  1  2  2  1  2  1  2  1  1  
506  1  2  1  1  1  2  1  1  2  2  1  2  2  2  2  2  2  2  2  1  
507  2  1  2  2  1  1  1  2  1  1  2  1  2  2  1  2  1  1  2  2  
508  2  2  1  1  1  1  1  2  2  2  1  1  2  1  1  2  2  1  2  1  
509  2  2  1  2  1  1  2  2  1  1  2  1  1  1  1  1  2  1  1  2  
510  1  1  1  1  1  1  1  1  2  2  2  1  2  2  1  1  1  2  1  1  
511  2  2  2  1  1  2  1  2  2  2  2  2  2  2  1  1  2  1  2  2  
512  1  2  2  2  1  2  1  2  2  2  2  2  1  1  1  1  1  2  2  1  
513  2  1  1  1  2  2  2  2  1  1  2  1  2  2  1  1  1  2  1  1  
514  1  1  2  2  1  2  2  1  1  2  1  2  2  1  1  2  1  2  2  2  
515  1  1  2  2  2  1  1  1  1  1  2  2  2  1  2  1  1  1  1  2  
516  1  2  1  2  2  1  2  1  1  2  1  1  2  2  2  1  1  2  2  2  
517  1  1  1  2  2  1  1  2  2  2  2  2  2  2  2  2  2  1  2  2  
518  1  1  2  2  2  2  2  2  1  1  1  1  1  1  1  1  2  2  1  1  
519  2  1  2  2  2  2  2  1  1  1  2  2  2  1  1  1  1  2  1  2  
520  1  2  1  2  1  2  1  2  1  1  1  2  1  2  2  2  1  2  1  2  
521  1  1  1  1  2  1  1  2  2  1  2  1  1  1  2  2  2  1  1  1  
522  1  1  1  2  2  2  1  1  2  1  1  2  2  2  2  1  2  2  1  1  
523  2  1  2  2  2  2  1  1  1  2  2  1  2  1  1  1  2  1  1  2  
524  1  1  2  1  1  2  2  1  1  2  1  1  2  2  1  2  1  1  2  1  
525  2  2  1  1  2  1  2  1  1  2  1  1  2  1  1  2  2  2  2  1  
526  1  1  2  1  1  2  1  1  1  2  1  1  2  2  1  2  1  1  2  1  
527  2  2  1  1  1  1  1  1  2  1  1  1  2  1  1  1  1  1  1  1  
528  2  1  2  2  2  1  2  2  1  2  2  1  2  1  1  2  2  1  1  2  
529  1  2  1  2  1  2  2  1  2  1  1  2  1  1  2  1  1  2  2  2  
530  1  2  2  1  1  2  1  1  1  2  1  2  2  2  1  2  1  1  2  1  
531  1  1  1  2  2  2  1  1  1  1  1  2  2  2  2  2  2  2  1  1  
532  2  1  1  1  2  2  2  1  1  1  1  2  2  2  1  2  1  1  1  2  
533  1  1  2  2  2  1  1  2  2  1  2  2  2  1  2  1  2  1  1  2  
534  1  2  2  1  2  2  2  2  2  2  2  1  2  1  2  1  1  2  2  2  
535  2  2  1  1  2  1  2  1  1  2  1  1  2  1  1  2  2  2  1  1  
536  1  1  1  1  2  1  1  1  1  2  2  1  2  1  2  2  2  1  1  1  
537  2  1  2  1  1  2  1  1  1  2  2  1  1  2  1  2  1  1  1  1  
538  2  1  1  2  2  1  2  1  1  2  1  1  2  2  2  1  2  2  2  2  
539  2  1  2  2  2  2  2  2  2  2  2  1  1  1  1  2  1  2  1  1  
540  2  2  1  2  1  1  1  2  2  2  2  2  1  1  1  1  2  1  1  2  
541  1  2  1  1  2  1  2  1  1  2  1  1  2  2  2  2  1  2  2  1  
542  2  2  2  1  2  1  1  2  1  2  1  2  2  1  2  1  2  1  2  2  
543  1  1  2  2  2  2  2  1  1  2  2  1  2  2  1  2  2  1  2  2  
544  2  1  2  1  2  2  2  1  1  2  2  1  2  1  2  2  2  1  1  1  
545  1  1  1  2  1  1  1  1  1  1  1  2  2  2  2  2  1  1  1  1  
546  1  1  2  1  2  2  1  2  1  1  2  1  2  1  2  1  2  1  2  2  
547  2  2  1  2  2  2  2  1  1  1  1  2  2  2  1  2  1  1  2  2  
548  1  1  2  1  2  2  2  1  2  2  1  2  2  1  2  1  1  2  1  2  
549  1  2  2  1  2  1  2  2  2  2  1  2  2  2  1  1  2  2  2  2  
550  1  2  1  2  1  2  1  2  1  1  1  2  2  2  2  2  1  2  1  2  
551  2  2  2  2  1  2  2  2  2  2  2  1  1  1  1  2  1  1  1  1  
552  2  2  2  1  1  1  2  2  2  2  2  2  2  2  1  2  2  2  1  1  
553  2  2  1  2  2  1  2  1  1  2  1  1  1  2  2  2  1  1  2  2  
554  2  2  2  2  1  2  2  2  2  2  2  1  1  1  1  2  1  1  1  1  
555  2  2  2  1  2  2  1  2  2  2  1  2  2  2  2  2  1  2  1  2  
556  2  1  2  1  2  1  1  2  2  2  1  2  2  2  1  1  2  1  2  2  
557  1  1  1  2  1  2  1  1  1  1  1  1  1  1  2  1  2  1  2  2  
558  2  2  1  2  1  1  1  2  2  1  2  1  1  1  1  1  2  1  2  2  
559  2  2  1  1  2  1  2  1  2  2  1  1  2  1  1  1  2  2  1  1  
560  2  2  1  1  1  1  1  2  2  2  1  1  1  1  1  2  2  2  2  1  
561  2  2  1  2  1  1  2  2  1  2  1  2  2  1  1  1  2  2  1  1  
562  2  2  2  1  2  2  2  1  1  1  2  2  2  1  2  2  2  1  2  1  
563  2  1  2  1  1  2  2  2  1  2  1  2  2  2  2  2  1  2  1  1  
564  2  1  2  1  1  2  2  1  2  1  1  2  2  1  2  1  1  2  2  2  
565  1  1  2  1  2  1  2  1  2  2  2  1  2  2  1  2  1  2  1  2  
566  2  1  2  2  1  2  2  1  2  1  1  2  1  1  2  2  1  1  2  2  
567  1  2  2  2  2  1  2  2  1  1  1  1  1  1  2  1  1  1  1  1  
568  2  1  2  2  2  1  1  2  1  1  2  1  2  1  1  1  2  1  2  2  
569  2  2  1  1  2  2  1  1  2  2  2  2  1  1  2  1  1  1  1  2  
570  2  2  2  1  1  2  2  2  2  1  1  2  1  1  2  2  1  1  2  2  
571  1  1  2  2  2  2  2  2  1  1  2  2  2  1  2  1  2  1  1  2  
572  1  2  2  1  2  1  1  2  2  1  2  1  1  2  2  1  1  2  1  2  
573  1  1  1  1  2  1  1  2  2  1  1  1  1  1  2  1  1  2  1  1  
574  2  2  1  1  2  2  2  1  1  2  1  1  2  1  1  1  2  2  1  1  
575  2  2  1  1  2  1  1  2  2  2  1  1  1  1  1  2  2  2  2  1  
576  2  2  1  2  1  2  2  1  1  1  1  2  1  2  2  1  2  2  2  2  
577  1  1  1  2  2  1  1  2  2  2  1  1  2  2  1  1  2  2  2  2  
578  1  1  1  1  2  1  1  1  1  2  1  1  1  1  2  1  2  1  1  1  
579  2  2  1  2  2  2  2  1  1  2  1  1  2  2  2  1  1  2  2  2  
580  1  2  1  1  1  1  1  2  2  2  1  1  1  2  1  1  2  2  2  1  
581  1  1  1  1  2  2  2  1  1  1  2  2  2  1  1  2  1  2  1  1  
582  2  2  1  1  1  1  1  1  2  2  1  1  2  1  1  1  2  2  2  1  
583  2  1  1  2  1  1  1  2  2  1  2  1  1  1  1  1  2  1  1  2  
584  2  2  1  2  1  1  2  2  1  2  1  1  2  2  2  1  1  2  2  1  
585  1  1  1  2  2  2  2  1  1  1  1  2  2  1  1  2  1  1  1  2  
586  2  2  2  2  1  2  2  2  2  2  2  1  1  1  1  2  1  1  1  2  
587  2  2  1  1  2  2  2  1  1  1  2  2  2  1  2  2  2  1  2  1  
588  2  1  2  1  2  1  2  2  1  1  2  2  2  1  1  2  2  1  2  1  
589  1  1  2  2  2  2  1  2  1  1  1  1  2  1  2  1  2  1  1  2  
590  2  2  2  2  1  1  1  2  2  1  2  1  1  1  2  1  2  1  1  2  
591  2  2  1  2  1  1  1  1  1  1  2  2  1  2  2  2  2  1  2  1  
592  1  1  2  2  1  1  2  1  1  1  2  2  2  2  1  1  1  2  2  1  
593  2  1  2  1  1  1  1  2  2  2  2  2  2  2  1  2  1  2  1  1  
594  2  2  1  2  1  2  2  1  1  1  2  1  1  2  2  2  2  1  2  2  
595  1  2  1  1  1  1  2  2  2  1  2  1  1  2  1  2  2  2  2  2  
596  2  1  2  2  2  1  2  2  1  2  2  2  2  1  1  1  1  2  2  2  
597  1  1  1  2  2  2  1  1  2  1  1  2  2  2  1  2  1  2  1  1  
598  1  2  1  2  1  1  1  2  2  1  2  1  2  2  1  1  2  1  1  2  
599  2  2  1  1  2  2  1  1  2  2  2  2  1  1  2  1  1  1  1  2  
600  2  2  1  1  1  1  1  2  2  2  1  1  1  1  1  2  2  2  2  1  
601  2  1  2  2  1  2  2  1  1  2  2  1  2  1  1  2  2  1  1  2  
602  2  2  1  1  1  2  1  1  2  2  1  2  1  2  2  2  2  2  1  1  
603  2  2  1  1  2  1  2  1  1  1  1  1  2  1  1  1  2  2  1  1  
604  1  1  2  1  2  2  2  2  1  1  1  1  1  1  2  1  1  2  1  2  
605  2  1  2  2  2  1  2  1  1  2  1  1  2  2  2  1  1  2  2  2  
606  2  1  2  1  2  1  2  2  2  2  1  2  2  2  1  2  1  2  1  1  
607  2  2  2  1  2  2  1  1  2  2  1  2  1  1  2  1  1  1  1  2  
608  2  2  1  2  1  1  1  2  2  1  1  1  2  1  1  1  2  1  1  2  
609  1  2  2  1  2  2  1  2  2  2  2  1  1  2  1  1  1  2  1  2  
610  2  2  1  2  2  2  2  1  1  2  2  1  1  1  1  2  2  2  2  2  
611  1  2  2  1  1  1  1  2  2  2  2  2  1  2  1  1  1  2  1  2  
612  2  1  2  2  2  1  1  2  1  1  2  1  1  2  1  1  1  1  1  2  
613  1  1  1  1  1  2  2  2  2  1  2  1  2  2  1  2  1  2  2  2  
614  2  1  2  2  2  1  1  2  1  1  2  1  2  2  1  1  1  2  2  2  
615  2  1  2  2  1  1  1  2  1  1  2  1  2  2  2  1  1  1  2  2  
616  2  2  1  2  1  1  1  2  2  1  1  1  1  1  1  1  2  1  1  2  
617  1  2  1  1  1  1  1  2  1  1  1  2  1  2  1  2  1  2  1  1  
618  1  1  2  1  1  2  1  1  2  2  1  1  2  2  1  2  1  1  2  1  
619  1  2  1  2  1  2  1  2  1  1  1  1  1  2  2  2  1  2  1  1  
620  1  1  1  1  1  2  1  1  1  2  1  1  2  2  2  1  1  1  2  1  
621  1  2  1  2  1  2  1  2  1  1  1  2  1  2  1  2  1  2  1  1  
622  2  2  1  2  1  1  1  2  2  1  2  1  1  2  1  1  2  1  1  2  
623  2  1  2  1  1  1  1  2  1  1  1  1  2  2  1  1  1  1  2  2  
624  1  1  1  1  1  2  2  2  2  1  2  1  1  2  2  2  1  2  2  2  
625  1  1  1  1  2  2  1  2  1  1  1  2  2  2  2  2  2  2  1  1  
626  2  2  2  1  1  2  1  2  2  1  1  2  2  2  2  1  2  1  2  2  
627  1  2  2  1  2  1  1  2  2  2  2  1  1  2  1  1  1  2  1  2  
628  2  1  2  1  2  1  2  2  1  1  2  2  2  1  2  2  2  1  2  1  
629  2  2  1  2  1  1  2  2  2  1  1  1  1  1  2  2  1  1  1  2  
630  2  1  1  2  1  2  2  1  1  1  1  2  2  1  2  2  1  1  1  2  
631  1  1  2  1  2  2  2  1  2  2  1  1  2  1  2  1  1  2  1  2  
632  1  2  1  1  2  1  1  2  1  1  2  1  1  1  2  1  2  1  2  1  
633  2  2  1  1  2  1  2  1  1  2  1  1  2  1  2  1  1  2  1  1  
634  2  2  1  1  2  2  2  1  2  2  1  1  1  1  1  1  2  2  1  1  
635  1  1  2  1  2  1  2  2  1  1  1  1  1  1  2  1  1  1  1  1  
636  1  2  1  2  1  1  1  2  1  1  1  2  1  2  2  1  1  2  1  1  
637  1  2  2  1  2  1  1  2  2  2  1  2  2  2  2  1  2  1  2  2  
638  2  2  1  1  2  1  1  1  1  2  2  1  2  1  1  1  2  2  1  1  
639  2  2  1  2  1  2  1  2  1  2  2  2  1  1  2  2  2  2  2  1  
640  2  1  2  1  2  2  1  1  2  2  2  2  1  2  2  1  1  1  1  2  
641  1  1  2  1  2  2  1  2  2  1  1  2  1  2  2  2  1  2  1  1  
642  1  1  2  1  1  1  2  2  1  1  1  1  1  1  2  2  1  2  1  2  
643  1  2  1  1  2  2  1  1  2  2  1  2  2  1  1  2  2  2  2  1  
644  1  2  1  2  1  1  1  1  1  1  1  2  1  2  2  2  1  1  1  1  
645  1  1  1  2  1  2  1  1  1  2  1  2  1  2  2  2  1  2  2  2  
646  2  1  2  2  1  2  1  2  1  1  1  1  2  2  1  2  1  2  2  1  
647  1  1  1  1  2  1  1  2  1  1  2  1  1  1  2  1  2  1  1  1  
648  2  1  2  2  2  1  2  2  2  2  1  2  2  2  1  1  2  2  1  2  
649  2  1  1  1  1  1  2  2  2  2  2  2  2  2  1  2  1  1  1  1  
650  1  2  1  1  2  1  1  2  2  2  2  1  1  2  1  1  1  2  1  2  
